DATAFLOW,TIME_PERIOD,desagregaciones,OBS_VALUE,TDCON,SEXO,AREA_REF,FREQ,INDICADOR,DECIMALS,UNIDAD,MULT
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M05,contratototal_sexototal,4700329,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M05,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M05,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M05,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M05,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contrato_indefinido_hombres,2051548,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contrato_indefinido_mujeres,1428377,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contrato_indefinido_sin_informacion,4752,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contrato_indefinido_sexototal,3484677,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contrato_plazo_fijo_hombres,810671,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contrato_plazo_fijo_mujeres,402885,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contrato_plazo_fijo_sin_informacion,9841,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contrato_plazo_fijo_sexototal,1223397,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contratototal_hombres,2862219,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contratototal_mujeres,1831262,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contratototal_sin_informacion,14593,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,contratototal_sexototal,4708074,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M06,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contrato_indefinido_hombres,2065206,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contrato_indefinido_mujeres,1435969,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contrato_indefinido_sin_informacion,0,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contrato_indefinido_sexototal,3501175,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contrato_plazo_fijo_hombres,817879,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contrato_plazo_fijo_mujeres,401050,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contrato_plazo_fijo_sin_informacion,0,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contrato_plazo_fijo_sexototal,1218929,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contratototal_hombres,2883085,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contratototal_mujeres,1837019,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contratototal_sin_informacion,0,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,contratototal_sexototal,4720104,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M07,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contrato_indefinido_hombres,2067935,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contrato_indefinido_mujeres,1438685,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contrato_indefinido_sin_informacion,0,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contrato_indefinido_sexototal,3506620,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contrato_plazo_fijo_hombres,817185,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contrato_plazo_fijo_mujeres,400770,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contrato_plazo_fijo_sin_informacion,0,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contrato_plazo_fijo_sexototal,1217955,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contratototal_hombres,2885120,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contratototal_mujeres,1839455,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contratototal_sin_informacion,0,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,contratototal_sexototal,4724575,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M08,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contrato_indefinido_hombres,2056481,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contrato_indefinido_mujeres,1433712,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contrato_indefinido_sin_informacion,4339,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contrato_indefinido_sexototal,3494532,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contrato_plazo_fijo_hombres,772631,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contrato_plazo_fijo_mujeres,376127,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contrato_plazo_fijo_sin_informacion,11059,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contrato_plazo_fijo_sexototal,1159817,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contratototal_hombres,2829112,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contratototal_mujeres,1809839,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contratototal_sin_informacion,15398,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,contratototal_sexototal,4654349,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M09,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contrato_indefinido_hombres,2070530,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contrato_indefinido_mujeres,1441035,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contrato_indefinido_sin_informacion,2,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contrato_indefinido_sexototal,3511567,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contrato_plazo_fijo_hombres,799475,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contrato_plazo_fijo_mujeres,389978,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contrato_plazo_fijo_sin_informacion,3,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contrato_plazo_fijo_sexototal,1189456,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contratototal_hombres,2870005,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contratototal_mujeres,1831013,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contratototal_sin_informacion,5,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,contratototal_sexototal,4701023,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M10,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contrato_indefinido_hombres,1920559,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contrato_indefinido_mujeres,1352598,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contrato_indefinido_sin_informacion,13,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contrato_indefinido_sexototal,3273170,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contrato_plazo_fijo_hombres,843828,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contrato_plazo_fijo_mujeres,436071,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contrato_plazo_fijo_sin_informacion,16,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contrato_plazo_fijo_sexototal,1279915,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contratototal_hombres,2764387,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contratototal_mujeres,1788669,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contratototal_sin_informacion,29,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,contratototal_sexototal,4553085,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M11,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contrato_indefinido_hombres,2005058,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contrato_indefinido_mujeres,1395202,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contrato_indefinido_sin_informacion,1,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contrato_indefinido_sexototal,3400261,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contrato_plazo_fijo_hombres,886257,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contrato_plazo_fijo_mujeres,480134,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contrato_plazo_fijo_sin_informacion,2,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contrato_plazo_fijo_sexototal,1366393,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contratototal_hombres,2891315,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contratototal_mujeres,1875336,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contratototal_sin_informacion,3,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,contratototal_sexototal,4766654,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2019-M12,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contrato_indefinido_hombres,2095397,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contrato_indefinido_mujeres,1453107,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contrato_indefinido_sin_informacion,77,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contrato_indefinido_sexototal,3548581,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contrato_plazo_fijo_hombres,862215,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contrato_plazo_fijo_mujeres,462015,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contrato_plazo_fijo_sin_informacion,144,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contrato_plazo_fijo_sexototal,1324374,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contratototal_hombres,2957612,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contratototal_mujeres,1915122,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contratototal_sin_informacion,221,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,contratototal_sexototal,4872955,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M01,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contrato_indefinido_hombres,2096889,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contrato_indefinido_mujeres,1451195,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contrato_indefinido_sin_informacion,2,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contrato_indefinido_sexototal,3548086,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contrato_plazo_fijo_hombres,854787,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contrato_plazo_fijo_mujeres,441652,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contrato_plazo_fijo_sin_informacion,1,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contrato_plazo_fijo_sexototal,1296440,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contratototal_hombres,2951676,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contratototal_mujeres,1892847,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contratototal_sin_informacion,3,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,contratototal_sexototal,4844526,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M02,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contrato_indefinido_hombres,2089381,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contrato_indefinido_mujeres,1447964,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contrato_indefinido_sin_informacion,57,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contrato_indefinido_sexototal,3537402,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contrato_plazo_fijo_hombres,819607,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contrato_plazo_fijo_mujeres,414565,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contrato_plazo_fijo_sin_informacion,18,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contrato_plazo_fijo_sexototal,1234190,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contratototal_hombres,2908988,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contratototal_mujeres,1862529,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contratototal_sin_informacion,75,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,contratototal_sexototal,4771592,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M03,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M04,contrato_indefinido_hombres,2077626,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M04,contrato_indefinido_mujeres,1439927,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M04,contrato_indefinido_sin_informacion,133,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M04,contrato_indefinido_sexototal,3517686,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2020-M04,contrato_plazo_fijo_hombres,664265,TDC_8,M,_T,M,NCOTSC,0,PS,0
